#SampleID	Organism	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98	PC99	PC100	PC101	PC102	PC103	PC104	PC105	PC106	PC107	PC108	PC109	PC110	PC111	PC112	PC113	PC114	PC115	PC116	PC117	PC118	PC119	PC120	PC121	PC122	PC123	PC124	PC125	PC126	PC127	PC128	PC129	PC130	PC131	PC132	PC133	PC134	PC135	PC136	PC137	PC138	PC139	PC140	PC141	PC142	PC143	PC144	PC145	PC146	PC147	PC148	PC149	PC150	PC151	PC152	PC153	PC154	PC155	PC156	PC157	PC158	PC159	PC160	PC161	PC162	PC163	PC164	PC165	PC166	PC167	PC168	PC169	PC170	PC171	PC172	PC173	PC174	PC175	PC176	PC177	PC178	PC179	PC180	PC181	PC182	PC183	PC184	PC185	PC186	PC187	PC188	PC189	PC190	PC191	PC192	PC193	PC194	PC195	PC196	PC197
MalMos_2C_GD11_01_16155.mzXML	Porites	-2.149617638	-0.62011787	-7.589108558	3.038221073	0.012287475	-1.292840321	1.718261116	0.255526443	0.996604787	-2.451841775	-0.524731228	-0.903704695	0.789843285	0.481992568	-0.37047637	0.091650399	-0.351390622	0.295027982	-1.242034606	2.057737313	0.232577881	0.146429859	-0.402998149	1.923714569	0.320801015	-1.674274895	0.180207796	-1.143256817	-2.593182658	0.250504786	-0.622404885	-0.485987597	0.48038135	1.753074137	0.973291669	1.043415681	0.520104989	1.669570113	-0.489276988	1.402861293	0.745047766	1.102726703	-0.20531668	-0.068158713	0.886153995	1.005540021	0.497218772	1.272355984	-0.130025511	1.300355285	-0.438972626	0.127132906	0.82094005	0.247454778	-0.243013419	0.38566447	0.74458738	-1.819743415	0.76201481	0.731418725	0.88169669	0.334551019	-0.576661438	1.153759235	-0.505658231	0.344319796	0.049831623	-0.15981483	0.385213868	0.398561302	-0.551817909	1.182492845	0.05685062	0.284937123	0.093793359	0.315996738	-0.130511031	-0.645993967	-0.358737076	0.412892324	-0.214618137	0.097906241	0.977543923	-0.423220948	0.719190859	0.067557078	-1.166133263	-0.156604526	-0.605717488	-0.028714337	-0.36147014	0.379897254	-0.136168254	-0.140339784	0.040001782	0.981493097	0.071072358	0.106736207	0.044393373	0.379030333	0.33774335	-0.137768498	0.493780264	0.250777214	-0.686020631	0.516996658	0.495844907	0.192497396	-0.611830915	-0.41152436	-0.502381166	0.038628098	0.064210961	0.588705323	-0.371042117	-0.147991011	-0.335269474	0.524480606	-0.203736785	-0.546664537	-0.552477896	0.1682549	0.752770943	-0.381559677	-0.291629535	-0.149054583	-0.306245483	-0.099962142	-0.150211569	-0.092410173	-0.030486135	-0.372579579	-0.034991606	-0.061133655	0.087467006	-0.112897667	-0.22110305	0.058789404	-0.230135167	0.03824361	0.166568311	0.245594624	-0.032274272	0.007504729	0.029815753	0.091954367	0.011979899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MalMos_1B_GD5_01_16143.mzXML	Porites	-3.134756195	-0.799578028	-7.303427295	2.053173981	2.06570698	3.129591818	-0.856166695	0.766000303	0.887923445	1.003575797	-2.209612385	0.815606148	2.059075397	0.30733163	-0.771076431	0.821406149	0.682668346	0.508421159	-1.007900915	1.547168552	1.005576778	-0.250210751	0.276863173	1.876406108	-0.357331954	0.8139376	-0.688031672	0.579842846	0.212433681	-1.48070457	-0.410847728	-0.865991301	0.786735882	-0.0071184	-0.313994326	-0.009287643	-0.462807541	0.297155323	0.283921697	-1.551610661	-1.002454251	-0.655267948	0.398984623	-0.36163632	0.18108708	0.699031915	-0.265550004	0.475109819	0.398457838	-0.504763048	-0.688543141	0.463176289	0.161157722	-0.381038037	-0.674028415	0.094597313	1.537323478	-0.669823212	-0.584338092	-0.231715494	1.206132066	0.487826454	-0.666923263	-0.465854512	-0.342228238	-0.574128377	-0.302860425	0.483118081	-0.263177798	-0.562108741	0.800608206	0.436705814	-0.260128654	-0.017753924	-1.23509816	-0.50120196	-0.148775	-0.291060955	-0.161239258	-0.298506423	0.927556628	0.164743818	-0.268461157	-0.078692317	-0.173521409	0.823198413	-0.12777753	0.500566005	1.337025485	0.748574965	-0.161826983	-0.143144502	-0.597889505	0.022380167	-0.570680213	-0.632420819	-0.099418297	0.037744242	0.018534115	0.11343422	0.575254505	-0.836507115	-0.442473397	0.136014967	0.265462058	-0.091521796	-0.024305758	0.031986414	-0.60474398	-0.025136608	0.105536648	-0.033414623	0.029895087	0.218407622	0.268413252	0.438997032	0.234674147	-0.359471763	0.517694782	-0.095772151	-0.701014335	0.096549968	-0.921524014	0.197645393	0.289930918	-0.089394237	-0.282449296	-0.476669106	0.066725826	-0.093855768	0.242487455	-0.092140287	-0.198510951	0.061529123	0.271240516	0.160520373	0.42843368	0.13531208	0.392206668	-0.080141639	0.071423293	-0.096041738	0.014453118	0.032367046	-0.002815312	0.04253577	0.016125023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MalMos_1A_GD4_01_16141.mzXML	Porites	-3.153090031	-0.539208688	-7.659008358	2.177904798	1.723007363	4.522895792	0.352866565	-0.36404394	1.077093283	1.761609777	-1.152565008	-1.072255709	0.67301905	-1.324526039	-0.421373458	-1.098803459	2.328281845	0.262757424	0.036117642	1.690955127	-0.864016435	0.31809601	-1.522726746	-0.00119044	-1.101003849	-1.175635733	0.226405275	0.05957922	-0.948304997	0.898274843	0.4453988	0.162428686	0.70624983	-0.069857227	-0.323080881	-1.68280075	-0.66564707	-0.372282433	0.172170521	0.927109246	-0.485208951	-0.267072188	-1.557804792	0.57285533	-1.37754033	-0.080738144	0.95968351	1.267268483	0.85425985	-0.935727736	0.32045469	-0.165677673	-0.815181923	0.461636092	-0.218408005	-1.205780518	0.202283891	0.475283981	-0.038887439	-0.456588572	-0.235630296	-0.41675323	0.31443341	-0.482944981	-0.255358338	-0.195695968	-0.162921606	0.262847386	0.497463569	-0.618907493	0.399650468	-0.688998048	-0.06660817	-0.298644073	0.88723228	0.548376958	-0.22124059	0.553269141	0.93510834	0.073134423	0.607275017	0.378174566	-0.142403384	-0.314590669	-0.181928855	-0.845732057	0.319030631	-0.403405441	-0.692313385	0.0406013	-0.390074116	-0.047541875	0.74352113	0.925453969	0.280443064	-0.041677953	0.317641167	-0.489275569	0.286645339	0.40582278	0.27270298	0.420619514	0.183907391	0.039167953	-0.160610895	-0.506652007	-1.102441222	-0.107757073	-0.267260676	0.195179566	0.112372676	0.382863901	0.301423935	-0.119821311	0.675472099	-0.351528554	-0.129878249	-0.026109193	0.007673208	-0.408860577	0.238245118	0.381096204	0.151994999	0.146285594	0.11862544	0.598766939	-0.240186841	-0.012290936	0.026150459	-0.352317557	0.161169532	-0.329230111	-0.389491439	0.038303591	-0.474440543	-0.257183641	-0.062071484	0.251210382	-0.01007825	0.053816885	0.148113904	0.134846581	0.127364095	0.007562622	-0.000242758	0.028135026	0.02419979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MilCar9_4B_GF6_01_16193.mzXML	Porites	-2.173169161	-1.02790313	-7.193683521	0.301744724	4.327862985	-0.489112022	-0.81217132	-1.746772695	-0.799738874	2.238692439	0.083522742	-0.888543642	0.401727484	0.856915017	-0.819664632	-0.025243846	-1.038603502	-0.347188698	-1.291910327	-1.554525686	0.324857326	-0.070082448	0.009743111	0.889130185	1.352369133	0.746868459	1.097381532	-0.252782992	-0.229125371	-0.377423764	0.005340355	-0.25560963	0.56224742	0.248627241	-0.439518336	-0.241109803	-0.610788355	-0.060733952	-0.092732357	0.208744822	0.562177261	0.609725914	0.980523204	-0.676062764	0.239880397	1.521691076	1.031688753	-0.681222264	-0.92616316	0.833956719	-0.128090769	-0.674031483	-0.521436683	0.574306996	-0.152354475	0.092622157	-0.25517877	0.532812035	-0.489333341	0.16550213	0.389650388	-0.016358802	-0.185634647	-0.595248455	0.684201029	0.089466565	-0.031265867	0.316842686	-0.18146975	0.784733013	0.826528683	-0.736994559	-0.523347716	0.215596618	0.391966375	0.323394436	0.793467815	-0.465289592	0.364353797	1.020148088	-0.550290405	-0.532933846	-0.612481591	-0.653208383	-0.051259075	-0.409892925	-0.755668494	0.278064247	-0.804081453	-0.33882508	-0.295905498	0.39912918	-0.032683578	1.085935098	0.458270887	-0.2462702	-0.278545171	0.660338916	0.328183158	0.165328568	-0.011048294	0.747090908	-0.087880079	-0.183725388	0.073771313	0.230256552	0.566286015	0.248533907	-0.032733022	-0.523697378	0.550786487	0.017714591	0.617823936	0.488712262	-0.224153083	0.059877867	-0.423969234	-0.514101286	0.22967562	0.032722392	0.055025586	0.172751283	0.322802703	0.086043159	0.024784449	0.312434656	0.014336014	-0.038740735	0.239741407	0.319789836	-0.02429188	-0.028054083	-0.226893936	-0.115333454	0.030620007	0.368080426	-0.352215898	0.229915146	-0.143946677	0.130410484	-0.085708831	0.043803954	0.032500232	-0.118972779	0.116417737	-0.062957438	-0.000608311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MilCar9_3A_GE12_01_16181.mzXML	Porites	-2.894128016	-0.51939733	-7.551180355	2.739191083	0.216435806	2.40942322	-0.640529233	1.650195855	1.291704158	0.3684372	-1.667777489	-0.340422781	-1.138288942	0.202675471	-0.996095908	1.765511052	0.386434618	0.277973101	0.109510469	-0.170292421	1.062289975	-0.002741959	0.34481344	0.720831813	0.850357395	-0.740421469	-0.563699809	-0.115440171	-1.031537888	0.00866649	0.052473748	-0.533320291	-0.667287397	0.138432756	0.005686555	-0.642675356	0.006442073	-0.014246875	-2.768118701	0.6267856	-0.450806492	0.825519414	0.070186322	1.477939775	-0.028775952	-0.82829119	0.766287215	-0.333638873	-0.252306434	-0.034484746	0.309951663	-0.330671499	1.488334742	0.050420256	1.747563462	-1.78381551	-0.26613579	1.03492511	1.454401659	-0.597902908	-0.403880163	-0.210060965	1.024337954	-1.128881671	1.05856708	1.026194143	-0.081606475	0.03603612	0.246322751	-0.066935541	0.185205049	-0.740795006	1.29293099	0.588340369	-0.124242857	0.792102876	0.08542168	-0.439869152	-1.413036605	-0.419876864	0.296399711	-0.094350093	-0.736993472	-0.717015807	0.057593913	0.434357323	1.120684675	0.729463976	0.189220555	0.139049866	-0.837317008	-0.073500241	0.902563554	-0.930888644	-0.455831337	-0.243211242	-0.806061574	-0.374832517	0.192830258	-0.669397564	-0.577640152	-0.144661795	-0.657584998	0.330074402	0.23054364	0.729730275	0.497421429	0.143922427	0.614551933	-0.345253543	0.302891733	0.009717917	-0.037963672	0.266029502	0.02696939	0.283798003	-0.135645669	0.798174471	0.003828711	-0.134386992	-0.313922043	-0.072998279	0.060584654	-0.142741974	-0.374118369	0.188743732	0.037216471	-0.285725645	0.076297364	0.096528188	-0.280282852	-0.068734282	0.055564147	0.163187754	-0.008045271	0.093516657	-0.266505354	-0.134860533	-0.108042432	0.028366937	0.017946528	-0.252264567	0.163699814	0.035576512	0.02892893	0.000279608	-0.00164791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MilTent_5D_GH4_01_16291.mzXML	Porites	-1.734473933	-1.018483979	-7.844832812	1.195736399	3.815836125	-1.824174292	0.346909594	-0.588135839	3.339083525	0.496043075	-0.999125434	-0.779482682	0.065147255	-1.322683712	0.348080279	1.174544315	-0.807307232	0.963088428	0.945260132	0.676550805	-0.62979898	-0.608073032	1.832212854	-0.457635859	-0.550228114	-1.050225553	0.23059561	-0.640201252	0.465960786	1.406800814	-0.268395532	-1.546808164	0.801063974	-0.905578951	-0.381541907	0.504806288	-0.49473673	-1.443048298	0.545722352	0.271810616	-0.220608702	0.482480316	0.137828664	0.167684201	1.07169771	-0.45225239	-0.831836287	0.033635956	0.322772421	1.403916634	0.103900712	0.703714695	-0.077136409	0.670033338	0.504571761	-0.406941451	-0.385121434	0.774798194	0.936436257	0.408603178	0.643058113	0.264841945	0.27005563	0.196259605	0.109973454	0.176251729	0.331491769	0.361727961	0.670699831	-0.317038118	0.011327235	-0.018244292	-1.05127339	-0.741741225	-0.485377382	-0.618119776	-0.40380321	0.572711685	-0.862608641	-0.153221409	0.939753601	-0.13631637	0.370231762	0.739686827	0.425178135	0.183113001	0.12914111	1.028991445	-0.442571658	-0.218909108	0.743271509	0.302078751	-0.815557352	0.814407909	-0.444298803	0.579194982	0.866695347	-0.134357629	0.06088325	0.062804698	0.434265293	0.408882597	0.630545287	-0.132541145	0.086645305	-0.669695201	0.357541902	-0.37064106	-0.323764366	-0.117471679	0.171777083	-0.490750603	0.044822939	-0.944261933	0.113229061	-0.236188619	0.011071557	0.262951984	0.038039803	0.377546872	0.173742024	0.060521036	-0.059597979	0.352405623	0.16642753	-0.36975815	-0.201022249	0.305738842	-0.079990848	0.213364922	-0.108277196	0.156897085	0.236244793	-0.116127819	0.105125317	-0.141268272	0.000993489	-0.065070608	-0.011171555	0.023251772	-0.109383672	-0.043576607	0.164377635	-0.09210482	0.026751822	-0.070372482	-0.004498814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MilTent_5B_GH2_01_16287.mzXML	Porites	-1.673690697	-0.364565973	-7.417037229	3.985291439	-2.853253006	0.514024555	-0.445936589	-1.003531543	3.277960284	0.65703939	-1.915803449	-1.765996444	-0.221329577	0.757186042	0.298223975	-1.299735566	-0.631492673	0.580571976	1.172237303	-1.474606776	-0.853635555	-0.439885706	1.249571761	0.816968691	0.86686612	0.514401461	-1.087059851	-0.880395663	-0.35867298	-0.543074788	0.941873656	1.063320477	-1.797552762	-1.058464919	0.272957618	0.796079156	-0.093127754	1.32101973	0.942419141	-0.636743404	0.892067206	-0.527990138	-1.483403684	-0.669425805	-0.679454593	-0.257853811	-0.572578884	0.184352143	1.316098549	-0.247407761	1.780618633	-0.253184804	0.604895132	0.653217054	-1.256092501	-0.495196912	-0.056739136	0.123161799	-1.079573549	0.375977669	0.60863763	0.721607287	0.287101726	0.954100241	1.063617104	0.063560132	-0.488498188	-0.17505463	-0.402676809	-0.837110126	0.881032614	0.210619087	-0.167594902	0.152305459	0.307159971	-0.25293438	-0.376461492	-0.955969232	1.133122491	0.701830774	-0.727597013	0.435606481	-0.371405706	0.209908322	-0.778192552	0.013909231	0.509663334	0.047605315	-0.489772327	0.194121781	0.138038671	-0.29682867	-0.626468437	-0.629182905	0.484251345	0.242576881	-0.549571536	-0.020192362	-0.099865974	-0.730229024	-0.708499749	0.152990931	-0.06972668	0.040095484	0.522964213	-0.281583775	0.536415742	-0.238518128	-0.070834885	0.21203925	0.139749823	-0.067603307	-0.446224358	-0.020257523	0.531674161	-0.622780951	0.235520282	-0.39238231	-0.053671314	-0.24393938	-0.377745438	-0.057973169	0.17043658	-0.28279422	-0.251986031	0.049348186	-0.292295043	0.323703073	-0.14523803	-0.075035087	0.075616283	-0.366444717	0.176751483	-0.230508749	0.405419336	-0.273628425	-0.07624503	0.139319157	-0.18756355	-0.163763052	0.186789872	0.034623761	0.075342504	0.05067327	-0.043364924	0.022340838	0.00759082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Star7_1E_GA4_01_16067.mzXML	Porites	-2.013962831	-0.641354847	-7.793888161	1.407991272	2.277273063	-1.674616931	0.877244682	-1.278265327	-0.814490998	0.771290495	3.721464507	-3.045285729	-0.772134885	0.661172463	0.578863943	-1.476897826	0.044055886	-0.159447694	0.451719792	-0.674953554	1.370963141	0.997897552	-0.018283452	1.440727924	-0.093301868	0.909162629	-0.553810407	1.018547011	0.224298155	1.683361777	-0.20979999	0.59913716	0.77775723	-0.86913904	0.389186796	0.018198039	-0.556488056	0.614089728	-0.232176944	-1.321622368	0.427446733	-0.241643607	-1.093005661	-0.420924088	-1.043624433	0.399402687	0.253813837	-0.806163093	0.355109557	0.562916393	-1.027189545	-0.023494765	0.560469649	-0.402362393	0.423807309	-0.020499221	0.773179378	-0.857275151	-0.155416977	-0.070017098	-0.47461207	0.836587066	0.990887153	0.458147116	0.015358879	-0.428300023	0.68888745	0.062976795	-0.453586556	-0.677949954	-0.517523689	0.142829555	0.187825558	0.140547287	-0.739156084	0.365820167	0.16543913	-0.178302458	-0.692914658	-0.337548414	-0.173107999	-0.189908705	-0.232513213	-0.307191122	0.331456816	0.52538665	0.20802104	0.131133971	0.505164561	0.390547816	-0.350978455	-0.660155944	0.274283437	1.324970602	-0.252718123	-0.752078095	-0.566413403	-0.148924548	-0.160766865	0.29195446	-0.194571904	-0.608234849	0.252770059	-0.196340427	-0.773084478	0.365931507	0.49151085	0.189436719	0.611465089	0.335938666	0.425156212	-0.092290572	0.009027779	0.465677749	0.351392441	-0.256709673	-0.115319704	0.253945873	-0.042612125	0.043607952	-0.189773025	-0.013681567	0.322060366	0.008162688	0.251452188	-0.325191051	-0.668447135	0.720984044	0.380122142	-0.235623428	0.204737477	0.273873991	0.128773155	0.001082756	-0.009193839	-0.230653364	0.128141557	0.199456104	0.184056498	-0.079592968	-0.052573833	-0.289163262	0.032116986	0.013679683	-0.120294572	0.050457679	-0.00168302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Star7_4C_GB5_01_16093.mzXML	Porites	-2.366663866	-0.743323846	-7.007223748	1.809065741	1.180040672	-1.031659356	0.104490128	1.849077792	0.543002446	-2.03792504	-0.135435883	-0.445751307	-0.171362021	-0.073791887	0.33731466	0.462740357	-0.379844495	-0.837259074	0.555217474	-0.789021305	1.592478879	-0.452141838	0.984549711	0.358698475	-1.011584599	-1.043796904	-0.674446841	-0.405636462	1.480396066	0.112945191	-0.960498046	0.914603345	-0.0722563	0.188437337	0.141466612	-0.736933207	0.129394848	-0.274358948	0.00170846	-1.106235788	-0.431324109	1.130975006	0.111080894	0.799799093	0.060355677	-0.103046026	-1.726900742	-1.366798874	0.90707859	0.814482888	-0.49801914	-0.954875252	0.320867995	1.078240909	0.366854259	-1.607351225	1.442581456	0.573342231	-0.556192803	-0.69105204	-0.581869661	0.471159184	-0.708220373	0.530612512	0.247056435	-0.835636949	0.393444936	0.363110801	-0.968837346	0.607448156	-0.909623008	0.132627628	-0.361952045	0.094837966	-0.200907748	0.232502035	0.469929725	-0.616169698	1.751255532	0.565810932	-0.580245628	0.561478088	-0.169973044	-0.271002013	0.654454137	-0.964037224	0.032969322	-0.866578404	0.853552004	-0.264654505	0.001375034	-0.744749154	0.395271308	-0.158506837	0.368793168	0.341170417	0.829782643	0.520569837	-0.329681938	0.44960964	-0.46459175	0.422536639	-0.141687669	0.417584712	0.750100124	0.049040147	-0.253518008	-0.490996525	-0.396528533	-0.012467593	0.035312538	0.395429354	0.703355368	0.279208944	-0.389213069	0.277720901	0.164693818	0.431968476	-0.136866652	-0.110313601	-0.361732918	-0.229516393	0.175862671	0.007373039	0.568598902	0.34287935	0.307720745	-0.075607365	-0.177746136	-0.384500251	-0.184921463	0.208370666	-0.065732024	0.194615422	0.166945891	0.054204229	-0.278284928	-0.154071089	-0.078341199	-0.03777665	0.099684965	0.043421801	-0.163974695	0.035221464	-0.068779597	-0.030204586	0.019412567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Star7_2B_GA6_01_16071.mzXML	Porites	-3.201123778	-0.739099386	-7.895526934	2.40508554	1.087642105	4.286617144	-0.824041952	-0.023680939	0.448123957	1.672810253	0.274379458	2.021705849	0.328807228	-0.70762388	-0.100297544	-0.508663401	0.566391595	1.131627971	-0.422990444	-1.503729117	-0.596194848	1.21381433	-0.987317633	-0.536638472	-1.793974776	1.432156847	2.31116961	-0.844202372	-0.076177818	0.164370491	-0.491374141	0.829137889	-0.581946784	0.683493921	0.486884616	1.105979386	-1.063720887	-0.470220251	2.019525475	0.872354404	0.508994406	0.017196948	0.078368165	0.622576919	0.980773757	0.272084912	0.281560709	-0.445823908	-0.246446101	0.206159709	0.58787801	-0.547352914	0.576946768	0.565978605	0.416187173	0.810955157	-0.481373107	0.157728843	-0.171601901	-0.197215191	-0.905601129	0.432851874	0.60540376	0.603204462	0.402436291	-0.287328296	-0.0923828	-0.624971156	0.28793969	0.460049839	-2.237466211	0.070045955	0.582141947	0.587810224	-1.43526502	0.153808664	0.064199045	-0.509966624	-0.348282989	-0.261484757	0.875303445	-0.601665604	-0.62478224	0.209854656	-0.022566147	0.967317144	0.130605097	0.038381823	0.621689635	0.158395578	-0.182782846	-0.25542967	-0.671033129	-0.42667616	0.340408484	0.140659405	0.699968581	-0.089211377	0.181325938	0.203549346	-0.26499069	0.122914962	-0.328073728	0.688628932	0.084582929	-0.265260425	-0.051272184	0.094264606	-0.017281942	0.392062335	-0.732506448	0.619341769	-0.32840268	0.615788495	-0.262561301	-0.262515769	0.203075278	-0.004995811	-0.436876382	0.454402638	-0.094144414	0.256844867	0.149209357	-0.150278237	-0.327394396	-0.518802821	-0.328429922	-0.158823484	-0.385910144	-0.319492212	0.308546963	-0.101753737	-0.034793354	-0.050051408	0.026423808	0.322617905	-0.181565941	0.010837782	-0.190121741	-0.067183616	0.031532823	-0.043704988	-0.185997315	0.030325956	0.047791941	0.016615037	-0.006955403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Star7_2C_GA7_01_16073.mzXML	Porites	-2.901134011	-0.885130933	-7.326704543	1.940567453	1.478615099	2.751327796	0.0410128	0.692642298	-0.198336457	0.295323196	0.056293474	-0.69259029	0.578589326	-0.546878395	0.087982013	-0.377668772	-1.290502016	0.698769025	-0.47229202	0.923281379	3.621040173	-0.524589514	0.23889944	-0.623113312	-1.297561514	-0.152940058	0.532524075	0.694750334	1.017288301	0.265966257	0.585786127	0.99930087	-0.391763246	1.253473735	-0.424849746	0.621197448	-0.6468075	0.076043082	-0.400650425	0.068087023	0.64003861	-0.176201375	-0.046231483	-0.85142596	-0.918145923	0.87373872	-0.059378391	-0.069240603	-1.247648149	0.697371779	0.554713369	1.44621821	-1.801710028	-0.884080222	0.486262283	0.489876508	-0.839330232	0.827481596	-0.650246467	0.488962107	0.099192926	0.231085764	-0.479152838	-1.230561587	0.971525989	-0.413407584	0.17956448	-0.538364639	0.084171435	-0.74028147	-0.097511838	0.706566229	0.026748805	-0.240179348	0.845451878	0.388682825	-0.597237508	0.550450916	-0.98271731	0.359999914	-0.968137148	0.575900662	0.175571478	-0.003695309	-0.625976315	0.107109712	0.973578209	-0.116702954	0.536666106	0.438133205	0.491119173	0.08734219	0.405898642	-0.661283197	0.218455085	0.561327952	1.108238611	0.060315931	-0.173908594	-0.092682605	-0.212528791	0.140716135	0.430760618	-0.183726359	0.103710518	0.156975292	0.577234674	-0.629135681	-0.017659781	1.018304435	0.013951649	-0.592130073	-0.179668649	0.598172212	-0.328145107	-0.213077045	-0.092124449	-0.245422323	-0.023908388	-0.236688464	0.064412775	-0.717699365	-0.199523111	0.080165267	-0.428291847	0.14821333	0.750977103	0.15479917	0.261528101	-0.087278943	-0.135046942	-0.215073422	-0.022854128	-0.048099974	0.000793052	0.072201039	0.270379926	0.238455776	0.080073222	0.210046833	0.205954189	0.117452737	0.044467513	-0.049017781	-0.085329097	-0.046403818	-0.027085746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
